Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,CLTV,nps_label,charge_per_month_ratio,refund_rate,extra_charges_rate,long_distance_share,nb_services,charge_per_service,is_autopay,household_size,has_referred,Gender_Female,Gender_Male,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Referred a Friend_No,Referred a Friend_Yes,Offer_No Offer,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,tenure_bucket_0-12m,tenure_bucket_13-24m,tenure_bucket_25-48m,tenure_bucket_49-72m,nps_encoded
62,0,1,56,39.72,11,65.2,3512.15,0.0,0,2224.32,4775,Detractor,61.61666666666667,0.0,0.0,0.633141198070108,6,9.314285714285715,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
28,1,1,6,24.83,82,48.95,273.25,0.0,0,148.98,3061,Detractor,39.035714285714285,0.0,0.0,0.5432269826800364,4,9.790000000000001,0,2,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
30,0,1,42,17.31,82,80.45,3375.9,0.0,0,727.02,4397,Detractor,78.5093023255814,0.0,0.0,0.2152921318368918,9,8.045,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0
55,3,1,68,18.42,53,109.05,7508.55,0.0,0,1252.5600000000002,6391,Passive,108.8195652173913,0.0,0.0,0.16679561358536799,10,9.913636363636364,0,4,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,1
59,3,1,48,20.73,0,26.3,1245.05,0.0,0,995.04,2111,Detractor,25.409183673469386,0.0,0.0,0.7985554351751535,2,8.766666666666667,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,0
31,3,0,63,41.84,0,19.35,1263.85,0.0,0,2635.92,4566,Passive,19.74765625,0.0,0.0,2.0839783373522556,1,9.675,0,4,0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,1
24,0,0,17,34.02,0,21.1,385.55,0.0,0,578.34,2842,Detractor,21.419444444444444,0.0,0.0,1.4961583236321305,1,10.55,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,0
41,1,1,4,39.04,0,18.85,84.2,0.0,0,156.16,5279,Passive,16.84,0.0,0.0,1.832863849765258,1,9.425,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
51,3,0,62,2.83,0,26.0,1638.7,0.0,0,175.46,4535,Detractor,26.011111111111113,0.0,0.0,0.10700737939867049,2,8.666666666666666,0,4,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,0
45,0,1,2,7.7,22,70.35,120.25,0.0,20,15.4,4917,Detractor,40.083333333333336,0.0,0.28030833917309045,0.12701030927835052,2,23.45,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,0
33,0,1,48,6.1,18,96.9,4473.45,0.0,0,292.79999999999995,2613,Passive,91.29489795918367,0.0,0.0,0.06543821028282805,8,10.766666666666667,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,1
53,0,1,27,44.19,0,19.55,520.55,0.0,0,1193.13,4430,Passive,18.59107142857143,0.0,0.0,2.2876617773943058,1,9.775,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,1
28,0,4,70,39.78,52,80.4,5717.85,0.0,0,2784.6,6367,Promoter,80.5330985915493,0.0,0.0,0.4869160757844671,9,8.040000000000001,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,2
44,0,1,46,10.13,3,94.65,4312.5,0.0,0,465.98,4120,Passive,91.75531914893617,0.0,0.0,0.10802828329662688,7,11.83125,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,1
35,2,9,69,42.45,27,95.75,6511.25,0.0,0,2929.05,5561,Passive,93.01785714285714,0.0,0.0,0.44977542324081543,7,11.96875,0,3,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,1
34,0,0,65,44.7,0,19.55,1218.65,0.0,0,2905.5,4309,Promoter,18.46439393939394,0.0,0.0,2.3822408067888325,1,9.775,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,2
46,0,0,17,31.6,0,20.1,279.5,0.0,0,537.2,2185,Passive,15.527777777777779,0.0,0.0,1.9151515151515153,1,10.05,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,1
23,0,2,51,39.32,76,111.55,5720.35,0.0,0,2005.32,4053,Passive,110.00673076923077,0.0,0.0,0.3504976972218095,10,10.14090909090909,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1
40,0,5,51,9.53,10,60.5,3121.45,0.0,0,486.03,4994,Detractor,60.027884615384615,0.0,0.0,0.15565661579849158,6,8.642857142857142,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,0
52,0,6,72,42.64,15,90.95,6468.6,0.0,0,3070.08,6091,Detractor,88.6109589041096,0.0,0.0,0.4745393841968591,11,7.579166666666667,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
31,0,0,34,36.52,0,19.7,675.6,0.0,0,1241.68,4136,Detractor,19.302857142857142,0.0,0.0,1.835175879396985,1,9.85,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0
39,0,10,67,0.0,6,50.95,3521.7,0.0,0,0.0,6395,Detractor,51.78970588235294,0.0,0.0,0.0,7,6.36875,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
56,0,3,49,22.1,0,20.05,923.1,0.0,0,1082.9,5579,Promoter,18.462,0.0,0.0,1.1718428741478195,1,10.025,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,2
38,3,8,53,25.32,0,19.4,1110.35,0.0,0,1341.96,4497,Detractor,20.562037037037037,0.0,0.0,1.2075043865568904,1,9.7,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,0
55,0,0,27,33.94,25,59.45,1611.65,0.0,0,916.38,4818,Passive,57.558928571428574,0.0,0.0,0.5682448144358664,6,8.492857142857144,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,1
46,0,0,69,3.24,26,81.5,5553.25,0.0,0,223.56,5286,Passive,79.33214285714286,0.0,0.0,0.04025025881082055,10,7.409090909090909,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,1
51,2,4,2,0.0,27,29.05,44.75,0.0,0,0.0,4998,Passive,14.916666666666666,0.0,0.0,0.0,3,7.2625,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,1
45,0,6,46,44.75,27,70.6,3231.05,0.0,0,2058.5,5433,Detractor,68.74574468085106,0.0,0.0,0.6369022756454881,8,7.844444444444444,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0
39,0,0,54,31.55,8,97.2,5129.45,0.0,0,1703.7,4971,Promoter,93.26272727272728,0.0,0.0,0.3320761336724849,8,10.8,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,2
53,0,0,20,33.14,17,59.2,1191.2,0.0,130,662.8,5924,Detractor,56.72380952380953,0.0,2.1594684385382057,0.555946988760275,5,9.866666666666667,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,0
20,0,0,11,13.55,27,75.9,866.4,0.0,0,149.05,4278,Passive,72.2,0.0,0.0,0.171835370071478,4,15.180000000000001,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,1
56,0,4,68,11.94,3,70.95,4741.45,0.0,0,811.92,5036,Detractor,68.71666666666667,0.0,0.0,0.1712026484201204,8,7.883333333333334,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
39,0,0,1,37.5,3,43.8,43.8,0.0,0,37.5,4633,Promoter,21.9,0.0,0.0,0.8370535714285715,3,10.95,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,2
36,0,1,63,0.0,5,59.0,3707.6,0.0,0,0.0,5639,Detractor,57.93125,0.0,0.0,0.0,8,6.555555555555555,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
58,0,0,3,29.51,17,69.95,220.45,0.0,30,88.53,2754,Promoter,55.1125,0.0,0.4228329809725158,0.3997742153985098,6,9.992857142857144,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,2
25,0,0,48,13.67,0,24.35,1133.7,0.0,0,656.16,4200,Promoter,23.136734693877553,0.0,0.0,0.5782673834493698,2,8.116666666666667,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,2
45,0,0,66,0.0,15,29.45,1983.15,0.0,0,0.0,5112,Detractor,29.599253731343286,0.0,0.0,0.0,3,7.3625,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0
44,1,3,68,24.94,30,84.4,5746.75,0.0,0,1695.92,5045,Promoter,83.28623188405797,0.0,0.0,0.29505806619981734,6,12.057142857142859,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,2
20,0,2,7,41.64,0,20.65,134.05,0.0,0,291.48,3575,Passive,16.75625,0.0,0.0,2.158311736393928,1,10.325,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,1
48,0,5,72,12.02,26,87.1,6230.1,0.0,0,865.4399999999999,5993,Detractor,85.34383561643835,0.0,0.0,0.13889040458346036,11,7.258333333333333,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
46,0,0,29,5.69,0,19.85,573.05,0.0,0,165.01000000000002,2712,Passive,19.101666666666667,0.0,0.0,0.2874488284992597,1,9.925,0,1,0,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,1
56,0,4,37,6.99,22,90.35,3419.3,0.0,150,258.63,3347,Detractor,89.98157894736842,0.0,1.6420361247947455,0.07561617401982282,6,12.907142857142857,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,0
57,0,6,59,14.49,25,65.5,3801.3,0.0,0,854.91,5631,Detractor,63.355000000000004,0.0,0.0,0.2248402282828814,7,8.1875,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
29,0,0,27,1.31,53,56.15,1439.35,0.0,0,35.370000000000005,3056,Detractor,51.40535714285714,0.0,0.0,0.024556531398618395,5,9.358333333333333,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,0
36,0,1,17,0.0,10,34.4,592.75,0.0,0,0.0,4207,Detractor,32.93055555555556,0.0,0.0,0.0,4,6.88,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,0
31,0,9,58,18.68,0,20.75,1185.95,0.0,0,1083.44,4927,Promoter,20.10084745762712,0.0,0.0,0.9127932937360462,1,10.375,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,2
29,0,9,1,43.57,0,18.8,18.8,0.0,0,43.57,5160,Detractor,9.4,0.0,0.0,2.2005050505050505,1,9.4,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,0
50,0,0,53,2.51,19,90.8,4921.2,0.0,60,133.03,5249,Detractor,91.13333333333333,0.0,0.6535947712418301,0.027026532851164114,6,12.971428571428572,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0
21,0,0,35,39.84,0,25.6,901.25,0.0,0,1394.4,2980,Passive,25.03472222222222,0.0,0.0,1.54546965918537,2,8.533333333333333,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,1
35,0,1,68,11.12,10,70.8,4859.95,0.0,0,756.16,5540,Passive,70.4340579710145,0.0,0.0,0.15555806992460322,8,7.866666666666666,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,1
20,0,1,47,10.07,0,25.4,1139.2,0.0,0,473.29,3159,Detractor,23.733333333333334,0.0,0.0,0.4150938431854061,2,8.466666666666667,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0
51,0,0,9,42.41,8,76.85,663.55,0.0,0,381.69,4834,Promoter,66.35499999999999,0.0,0.0,0.5743585885185464,4,15.37,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,2
41,0,0,8,15.86,0,20.25,174.65,0.0,0,126.88,2653,Promoter,19.405555555555555,0.0,0.0,0.7223455735838314,1,10.125,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,2
40,0,0,14,33.5,0,24.8,321.7,0.0,0,469.0,4527,Passive,21.446666666666665,0.0,0.0,1.4533622559652928,2,8.266666666666667,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,1
26,0,0,45,33.73,30,115.65,5125.5,0.0,0,1517.85,3974,Detractor,111.42391304347827,0.0,0.0,0.2960791963327806,11,9.637500000000001,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,0
21,0,0,8,1.28,42,74.6,548.9,0.0,0,10.24,2142,Promoter,60.98888888888889,0.0,0.0,0.01862156755773777,4,14.919999999999998,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,2
40,2,7,66,39.45,19,103.15,7031.3,0.0,0,2603.7000000000003,4663,Passive,104.94477611940299,0.0,0.0,0.37024870952604416,9,10.315000000000001,0,3,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1
39,0,5,72,42.55,18,72.1,5016.65,0.0,0,3063.6,4658,Detractor,68.72123287671232,0.0,0.0,0.6105647065857523,8,8.011111111111111,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,0
47,2,4,23,35.86,0,25.1,611.45,0.0,0,824.78,2267,Promoter,25.477083333333336,0.0,0.0,1.346689525675565,2,8.366666666666667,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,2
27,0,0,4,6.5,73,80.15,319.85,0.0,0,26.0,2841,Detractor,63.970000000000006,0.0,0.0,0.08103475144148356,5,13.358333333333334,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
58,3,8,6,31.73,0,25.4,153.3,0.0,0,190.38,2882,Detractor,21.900000000000002,0.0,0.0,1.2338302009073232,2,8.466666666666667,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,0
64,0,7,56,32.93,0,24.45,1431.65,0.0,0,1844.08,5623,Detractor,25.116666666666667,0.0,0.0,1.2871810979653089,2,8.15,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0
56,0,7,72,39.98,0,25.0,1849.2,0.0,0,2878.56,6126,Passive,25.33150684931507,0.0,0.0,1.5558101826829531,2,8.333333333333334,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,1
64,0,9,72,16.58,30,85.25,6083.1,0.0,0,1193.7599999999998,6275,Detractor,83.33013698630137,0.0,0.0,0.19620979273844935,10,7.75,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
60,3,10,23,34.04,0,19.6,426.65,0.0,0,782.92,4617,Promoter,17.777083333333334,0.0,0.0,1.8307494446393078,1,9.8,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,2
52,1,0,35,38.82,19,50.15,1655.35,0.0,130,1358.7,5879,Detractor,45.981944444444444,0.0,2.541544477028348,0.8202976424064963,3,12.5375,0,2,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0
54,0,5,12,45.15,0,26.4,314.95,0.0,0,541.8,3277,Passive,24.226923076923075,0.0,0.0,1.714828295616395,2,8.799999999999999,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,1
33,0,0,40,8.36,0,20.15,804.85,0.0,0,334.4,3915,Promoter,19.63048780487805,0.0,0.0,0.4149655643109759,1,10.075,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,2
